DEMO_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NY_GDP_MKTP_CD,GDP (current US$),BDI,Burundi,2019,2019,2581268126,,
NY_GDP_MKTP_CD,GDP (current US$),BDI,Burundi,2020,2020,2780510625,,
NY_GDP_MKTP_CD,GDP (current US$),BDI,Burundi,2021,2021,2902029386,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2016,2016,20016747754,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2017,2017,22177200512,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2018,2018,24571753583,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2019,2019,27089389787,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2020,2020,25872798012,,
NY_GDP_MKTP_CD,GDP (current US$),KHM,Cambodia,2021,2021,26961061120,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2016,2016,33814337900,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2017,2017,36098550142,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2018,2018,39973839065,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2019,2019,39670977333,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2020,2020,40804449726,,
NY_GDP_MKTP_CD,GDP (current US$),CMR,Cameroon,2021,2021,45238613480,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2016,2016,1663008687,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2017,2017,1769787215,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2018,2018,1966501118,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2019,2019,1981845741,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2020,2020,1703698677,,
NY_GDP_MKTP_CD,GDP (current US$),CPV,Cabo Verde,2021,2021,1936174043,,
NY_GDP_MKTP_CD,GDP (current US$),CYM,Cayman Islands,2016,2016,4909498943,,
NY_GDP_MKTP_CD,GDP (current US$),CYM,Cayman Islands,2017,2017,5166467287,,
NY_GDP_MKTP_CD,GDP (current US$),CYM,Cayman Islands,2018,2018,5530377593,,
NY_GDP_MKTP_CD,GDP (current US$),CYM,Cayman Islands,2019,2019,5943589096,,
NY_GDP_MKTP_CD,GDP (current US$),CYM,Cayman Islands,2020,2020,5608989196,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2016,2016,1825018191,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2017,2017,2072349974,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2018,2018,2220978978,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2019,2019,2221301401,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2020,2020,2326720921,,
NY_GDP_MKTP_CD,GDP (current US$),CAF,Central African Republic,2021,2021,2516498299,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2016,2016,10097778354,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2017,2017,10000395242,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2018,2018,11239167048,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2019,2019,11314951343,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2020,2020,10715396135,,
NY_GDP_MKTP_CD,GDP (current US$),TCD,Chad,2021,2021,11779980802,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2016,2016,2.49299E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2017,2017,2.76365E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2018,2018,2.95403E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2019,2019,2.78585E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2020,2020,2.52727E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHL,Chile,2021,2021,3.17059E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2016,2016,1.12333E+13,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2017,2017,1.23104E+13,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2018,2018,1.38948E+13,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2019,2019,1.42799E+13,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2020,2020,1.46877E+13,,
NY_GDP_MKTP_CD,GDP (current US$),CHN,China,2021,2021,1.77341E+13,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2016,2016,2.82825E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2017,2017,3.11884E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2018,2018,3.34198E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2019,2019,3.2311E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2020,2020,2.703E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COL,Colombia,2021,2021,3.14322E+11,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2016,2016,1012835518,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2017,2017,1077439663,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2018,2018,1188797575,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2019,2019,1195019559,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2020,2020,1223876065,,
NY_GDP_MKTP_CD,GDP (current US$),COM,Comoros,2021,2021,1327964249,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2016,2016,10219341017,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2017,2017,11094823677,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2018,2018,13670038020,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2019,2019,12750338736,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2020,2020,10483151094,,
NY_GDP_MKTP_CD,GDP (current US$),COG,Congo,2021,2021,12523961677,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2016,2016,58847016045,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2017,2017,60516043590,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2018,2018,62420165100,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2019,2019,64417670083,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2020,2020,62158002233,,
NY_GDP_MKTP_CD,GDP (current US$),CRI,Costa Rica,2021,2021,64282438667,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2016,2016,47964234560,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2017,2017,51588158718,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2018,2018,58011466451,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2019,2019,58539424930,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2020,2020,61348579465,,
NY_GDP_MKTP_CD,GDP (current US$),CIV,Côte d'Ivoire,2021,2021,69764827467,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2016,2016,52295158344,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2017,2017,56214427431,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2018,2018,62247874949,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2019,2019,62246206341,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2020,2020,57203783203,,
NY_GDP_MKTP_CD,GDP (current US$),HRV,Croatia,2021,2021,67837788544,,
NY_GDP_MKTP_CD,GDP (current US$),CUB,Cuba,2016,2016,91370000000,,
NY_GDP_MKTP_CD,GDP (current US$),CUB,Cuba,2017,2017,96851000000,,
NY_GDP_MKTP_CD,GDP (current US$),CUB,Cuba,2018,2018,1.0005E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CUB,Cuba,2019,2019,1.03428E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CUB,Cuba,2020,2020,1.07352E+11,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2016,2016,20953442550,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2017,2017,22870833710,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2018,2018,25522671233,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2019,2019,25758357775,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2020,2020,24692095945,,
NY_GDP_MKTP_CD,GDP (current US$),CYP,Cyprus,2021,2021,27719337670,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2016,2016,37134799975,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2017,2017,38019265626,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2018,2018,47568210068,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2019,2019,51775830726,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2020,2020,48716960860,,
NY_GDP_MKTP_CD,GDP (current US$),COD,Democratic Republic of the Congo,2021,2021,53958573693,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2016,2016,2604955229,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2017,2017,2762581334,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2018,2018,2913466732,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2019,2019,3088853639,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2020,2020,3181071154,,
NY_GDP_MKTP_CD,GDP (current US$),DJI,Djibouti,2021,2021,3371102124,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2016,2016,576229630,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2017,2017,521551852,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2018,2018,554770370,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2019,2019,611537037,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2020,2020,504214815,,
NY_GDP_MKTP_CD,GDP (current US$),DMA,Dominica,2021,2021,545618519,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2016,2016,75704720190,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2017,2017,79997975622,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2018,2018,85555378043,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2019,2019,88941299734,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2020,2020,78844702329,,
NY_GDP_MKTP_CD,GDP (current US$),DOM,Dominican Republic,2021,2021,94243453937,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2016,2016,99937696000,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2017,2017,1.04296E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2018,2018,1.07562E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2019,2019,1.08108E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2020,2020,99291124000,,
NY_GDP_MKTP_CD,GDP (current US$),ECU,Ecuador,2021,2021,1.06166E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2016,2016,3.32442E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2017,2017,2.35734E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2018,2018,2.49713E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2019,2019,3.03081E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2020,2020,3.65253E+11,,
NY_GDP_MKTP_CD,GDP (current US$),EGY,Egypt,2021,2021,4.04143E+11,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2016,2016,24191430000,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2017,2017,24979190000,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2018,2018,26020850000,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2019,2019,26896660000,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2020,2020,24638720000,,
NY_GDP_MKTP_CD,GDP (current US$),SLV,El Salvador,2021,2021,28736940000,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2016,2016,11240809132,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2017,2017,12200912828,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2018,2018,13097011208,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2019,2019,11364134109,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2020,2020,10099157270,,
NY_GDP_MKTP_CD,GDP (current US$),GNQ,Equatorial Guinea,2021,2021,12269392789,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2016,2016,24072829277,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2017,2017,26924385103,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2018,2018,30489500905,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2019,2019,31045591753,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2020,2020,30650285472,,
NY_GDP_MKTP_CD,GDP (current US$),EST,Estonia,2021,2021,36262924354,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2016,2016,74296618481,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2017,2017,81770791971,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2018,2018,84269348327,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2019,2019,95912590628,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2020,2020,1.07658E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ETH,Ethiopia,2021,2021,1.11271E+11,,
NY_GDP_MKTP_CD,GDP (current US$),FRO,Faeroe Islands,2016,2016,2804863556,,
NY_GDP_MKTP_CD,GDP (current US$),FRO,Faeroe Islands,2017,2017,2969876872,,
NY_GDP_MKTP_CD,GDP (current US$),FRO,Faeroe Islands,2018,2018,3180074747,,
NY_GDP_MKTP_CD,GDP (current US$),FRO,Faeroe Islands,2019,2019,3268839776,,
NY_GDP_MKTP_CD,GDP (current US$),FRO,Faeroe Islands,2020,2020,3240759989,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2016,2016,4930204230,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2017,2017,5353404422,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2018,2018,5581371850,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2019,2019,5496264766,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2020,2020,4574413823,,
NY_GDP_MKTP_CD,GDP (current US$),FJI,Fiji,2021,2021,4592118710,,
NY_GDP_MKTP_CD,GDP (current US$),PYF,French Polynesia,2016,2016,5497037293,,
NY_GDP_MKTP_CD,GDP (current US$),PYF,French Polynesia,2017,2017,5833351478,,
NY_GDP_MKTP_CD,GDP (current US$),PYF,French Polynesia,2018,2018,6135117589,,
NY_GDP_MKTP_CD,GDP (current US$),PYF,French Polynesia,2019,2019,6008055248,,
NY_GDP_MKTP_CD,GDP (current US$),PYF,French Polynesia,2020,2020,5669368717,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2016,2016,14023890620,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2017,2017,14929488771,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2018,2018,16867325127,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2019,2019,16874405840,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2020,2020,15316824039,,
NY_GDP_MKTP_CD,GDP (current US$),GAB,Gabon,2021,2021,18269350434,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2016,2016,1484579844,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2017,2017,1504909753,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2018,2018,1670670669,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2019,2019,1813608280,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2020,2020,1830413000,,
NY_GDP_MKTP_CD,GDP (current US$),GMB,Gambia,2021,2021,2078070684,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2016,2016,15141758567,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2017,2017,16242916916,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2018,2018,17596922470,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2019,2019,17470436259,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2020,2020,15842922533,,
NY_GDP_MKTP_CD,GDP (current US$),GEO,Georgia,2021,2021,18700241392,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2016,2016,56165172899,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2017,2017,60406382899,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2018,2018,67299280680,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2019,2019,68337537816,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2020,2020,70043199814,,
NY_GDP_MKTP_CD,GDP (current US$),GHA,Ghana,2021,2021,77594279055,,
NY_GDP_MKTP_CD,GDP (current US$),GRL,Greenland,2016,2016,2707146783,,
NY_GDP_MKTP_CD,GDP (current US$),GRL,Greenland,2017,2017,2851610656,,
NY_GDP_MKTP_CD,GDP (current US$),GRL,Greenland,2018,2018,3055791341,,
NY_GDP_MKTP_CD,GDP (current US$),GRL,Greenland,2019,2019,2994332324,,
NY_GDP_MKTP_CD,GDP (current US$),GRL,Greenland,2020,2020,3075968329,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2016,2016,1061640741,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2017,2017,1125685185,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2018,2018,1166523556,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2019,2019,1213485185,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2020,2020,1043411111,,
NY_GDP_MKTP_CD,GDP (current US$),GRD,Grenada,2021,2021,1122083185,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2016,2016,66053725049,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2017,2017,71654134379,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2018,2018,73208583759,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2019,2019,77020015201,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2020,2020,77604632621,,
NY_GDP_MKTP_CD,GDP (current US$),GTM,Guatemala,2021,2021,85986321551,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2016,2016,8595955581,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2017,2017,10324668267,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2018,2018,11857030337,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2019,2019,13442861444,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2020,2020,14169626010,,
NY_GDP_MKTP_CD,GDP (current US$),GIN,Guinea,2021,2021,15850520384,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2016,2016,1179004941,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2017,2017,1350177128,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2018,2018,1504630121,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2019,2019,1439638443,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2020,2020,1431758243,,
NY_GDP_MKTP_CD,GDP (current US$),GNB,Guinea-Bissau,2021,2021,1638517533,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2016,2016,4482697337,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2017,2017,4748174334,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2018,2018,4787636237,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2019,2019,5173760192,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2020,2020,5471256595,,
NY_GDP_MKTP_CD,GDP (current US$),GUY,Guyana,2021,2021,7409179921,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2016,2016,13987693739,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2017,2017,15035560373,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2018,2018,16455034353,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2019,2019,14785839383,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2020,2020,14508218017,,
NY_GDP_MKTP_CD,GDP (current US$),HTI,Haiti,2021,2021,20944392615,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2016,2016,21717622071,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2017,2017,23136232230,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2018,2018,24067778954,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2019,2019,25089976947,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2020,2020,23827840810,,
NY_GDP_MKTP_CD,GDP (current US$),HND,Honduras,2021,2021,28488668302,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2016,2016,3.20858E+11,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2017,2017,3.41273E+11,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2018,2018,3.61731E+11,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2019,2019,3.63052E+11,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2020,2020,3.44881E+11,,
NY_GDP_MKTP_CD,GDP (current US$),HKG,"China, Hong Kong Special Administrative Region",2021,2021,3.68139E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2016,2016,2.2948E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2017,2017,2.65147E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2018,2018,2.70293E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2019,2019,2.83155E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2020,2020,2.66769E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IND,India,2021,2021,3.1734E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2016,2016,9.31877E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2017,2017,1.01562E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2018,2018,1.04227E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2019,2019,1.1191E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2020,2020,1.05869E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IDN,Indonesia,2021,2021,1.18609E+12,,
NY_GDP_MKTP_CD,GDP (current US$),IRN,Iran (Islamic Republic of),2016,2016,4.57955E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRN,Iran (Islamic Republic of),2017,2017,4.8663E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRN,Iran (Islamic Republic of),2018,2018,3.30992E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRN,Iran (Islamic Republic of),2019,2019,2.91363E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRN,Iran (Islamic Republic of),2020,2020,2.31548E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2016,2016,1.66602E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2017,2017,1.87218E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2018,2018,2.27367E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2019,2019,2.33636E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2020,2020,1.8437E+11,,
NY_GDP_MKTP_CD,GDP (current US$),IRQ,Iraq,2021,2021,2.07889E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2016,2016,3.19024E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2017,2017,3.55277E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2018,2018,3.73641E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2019,2019,3.97935E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2020,2020,4.07101E+11,,
NY_GDP_MKTP_CD,GDP (current US$),ISR,Israel,2021,2021,4.81591E+11,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2016,2016,14077109397,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2017,2017,14808989993,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2018,2018,15730793853,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2019,2019,15830768550,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2020,2020,13812425037,,
NY_GDP_MKTP_CD,GDP (current US$),JAM,Jamaica,2021,2021,13638230996,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2016,2016,39892551127,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2017,2017,41408960845,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2018,2018,42932112676,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2019,2019,44502895915,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2020,2020,43697659296,,
NY_GDP_MKTP_CD,GDP (current US$),JOR,Jordan,2021,2021,45243661972,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2016,2016,1.37278E+11,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2017,2017,1.66806E+11,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2018,2018,1.7934E+11,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2019,2019,1.81667E+11,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2020,2020,1.71082E+11,,
NY_GDP_MKTP_CD,GDP (current US$),KAZ,Kazakhstan,2021,2021,1.90814E+11,,
