NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),KAZ,Kazakhstan,2019,2019,1.72814,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ISL,Iceland,2016,2016,224.76224,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ISL,Iceland,2017,2017,265.19381,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ISL,Iceland,2018,2018,276.43527,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ISL,Iceland,2019,2019,262.55581,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLV,El Salvador,2016,2016,0.48621,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLV,El Salvador,2017,2017,0.50878,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLV,El Salvador,2018,2018,0.45143,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLV,El Salvador,2019,2019,0.36312,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,2016,2016,991.82534,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,2017,2017,816.87804,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,2018,2018,560.79385,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,2019,2019,472.75408,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,2020,2020,377.0095,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IND,India,2016,2016,22213.52053,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IND,India,2017,2017,24297.28146,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IND,India,2018,2018,29148.24654,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IND,India,2019,2019,30585.79789,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IND,India,2020,2020,30347.00707,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JOR,Jordan,2016,2016,394.52718,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JOR,Jordan,2017,2017,382.2503,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JOR,Jordan,2018,2018,375.94707,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JOR,Jordan,2019,2019,416.88003,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JOR,Jordan,2021,2021,454.73515,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",BRN,Brunei Darussalam,2016,2016,111.71384,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SWE,Sweden,2016,2016,0.87069,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SWE,Sweden,2017,2017,0.89879,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SWE,Sweden,2018,2018,0.91566,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SWE,Sweden,2019,2019,0.90306,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BMU,Bermuda,2017,2017,0.2461,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MCO,Monaco,2016,2016,11.27119,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MCO,Monaco,2019,2019,10.74911,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MCO,Monaco,2021,2021,19.72122,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),GRC,Greece,2016,2016,1.22839,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),GRC,Greece,2017,2017,1.20118,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),GRC,Greece,2018,2018,1.25325,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),GRC,Greece,2019,2019,1.30301,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",AND,Andorra,2016,2016,20.1631,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",AND,Andorra,2017,2017,21.28025,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",AND,Andorra,2018,2018,22.38284,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",AND,Andorra,2019,2019,21.42076,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),EST,Estonia,2016,2016,0.67888,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),EST,Estonia,2017,2017,0.68228,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),EST,Estonia,2018,2018,0.76005,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),EST,Estonia,2019,2019,0.61879,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",PRY,Paraguay,2016,2016,451.69273,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",PRY,Paraguay,2020,2020,514.69306,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CIV,Côte d'Ivoire,2016,2016,359.2455,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CIV,Côte d'Ivoire,2017,2017,411.28407,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CIV,Côte d'Ivoire,2018,2018,435.53481,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARE,United Arab Emirates,2019,2019,1.20572,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARE,United Arab Emirates,2020,2020,0.96909,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHL,Chile,2016,2016,2555.28154,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHL,Chile,2017,2017,2739.92031,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHL,Chile,2018,2018,2953.32339,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHL,Chile,2019,2019,2847.65146,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ISL,Iceland,2016,2016,431.77724,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ISL,Iceland,2017,2017,544.29592,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ISL,Iceland,2018,2018,596.63371,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ISL,Iceland,2019,2019,549.83967,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2016,2016,40.09638,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2017,2017,35.34274,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2018,2018,88.58665,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2019,2019,117.98119,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2020,2020,143.25669,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLE,Sierra Leone,2021,2021,178.53517,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BEL,Belgium,2016,2016,0.86754,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BEL,Belgium,2017,2017,0.87099,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BEL,Belgium,2018,2018,0.87786,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BEL,Belgium,2019,2019,0.87166,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TCA,Turks and Caicos Islands,2018,2018,5.44393,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",TCA,Turks and Caicos Islands,2019,2019,5.22274,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CZE,Czechia,2016,2016,1626.95988,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CZE,Czechia,2017,2017,1992.87884,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CZE,Czechia,2018,2018,2491.98379,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",CZE,Czechia,2019,2019,2895.64114,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),NOR,Norway,2016,2016,1.42415,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),NOR,Norway,2017,2017,1.39276,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),NOR,Norway,2018,2018,1.35198,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),NOR,Norway,2019,2019,1.38963,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SSD,South Sudan,2016,2016,0.56135,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",PRT,Portugal,2017,2017,2420.67557,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",PRT,Portugal,2018,2018,2381.66373,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",PRT,Portugal,2019,2019,2515.17016,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),NZL,New Zealand,2016,2016,1.11877,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),NZL,New Zealand,2017,2017,1.14334,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),NZL,New Zealand,2018,2018,1.11531,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),NZL,New Zealand,2019,2019,0.87469,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LTU,Lithuania,2016,2016,325.68632,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LTU,Lithuania,2017,2017,352.26622,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LTU,Lithuania,2018,2018,386.12489,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LTU,Lithuania,2019,2019,409.97284,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLV,El Salvador,2016,2016,1.80477,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLV,El Salvador,2017,2017,1.69893,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLV,El Salvador,2018,2018,1.66459,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLV,El Salvador,2019,2019,1.58097,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JAM,Jamaica,2016,2016,0.79463,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JAM,Jamaica,2017,2017,0.76441,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JAM,Jamaica,2018,2018,0.80502,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JAM,Jamaica,2019,2019,0.74876,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ABW,Aruba,2016,2016,45.09899,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),KOR,Republic of Korea,2016,2016,1.37358,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),KOR,Republic of Korea,2017,2017,1.39806,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),KOR,Republic of Korea,2018,2018,1.46319,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),KOR,Republic of Korea,2019,2019,1.55954,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2016,2016,0.10382,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2017,2017,0.1022,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2018,2018,0.11243,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2019,2019,0.11186,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2020,2020,0.10009,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GTM,Guatemala,2021,2021,0.09516,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CRI,Costa Rica,2016,2016,1380.34921,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CRI,Costa Rica,2017,2017,1237.30712,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CRI,Costa Rica,2018,2018,1211.74423,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CRI,Costa Rica,2019,2019,1548.67131,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CRI,Costa Rica,2020,2020,1292.6494,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TGO,Togo,2016,2016,19.03459,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MDA,Republic of Moldova,2016,2016,111.81037,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MDA,Republic of Moldova,2017,2017,134.29572,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MDA,Republic of Moldova,2018,2018,158.08472,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MDA,Republic of Moldova,2019,2019,176.19058,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MDA,Republic of Moldova,2020,2020,169.64288,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARG,Argentina,2016,2016,1.66775,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARG,Argentina,2017,2017,1.61418,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARG,Argentina,2018,2018,1.43164,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARG,Argentina,2019,2019,1.49799,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ARG,Argentina,2020,2020,1.55877,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CYP,Cyprus,2016,2016,2.01235,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CYP,Cyprus,2017,2017,1.86215,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CYP,Cyprus,2019,2019,1.85762,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SYC,Seychelles,2016,2016,0.70006,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",POL,Poland,2016,2016,3274.08669,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",POL,Poland,2017,2017,3385.29429,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",POL,Poland,2018,2018,4016.14198,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",POL,Poland,2019,2019,4929.39939,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),DZA,Algeria,2021,2021,31.21615,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SLE,Sierra Leone,2016,2016,9.85331,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SLE,Sierra Leone,2017,2017,16.91617,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SLE,Sierra Leone,2018,2018,24.80342,,
